10,0
9.9625,2.5
9.90577,2.11563
9.83097,1.9091
9.74008,1.70982
9.63484,1.52607
9.51689,1.35635
9.38773,1.19971
9.24873,1.05528
9.10118,0.922224
8.94624,0.799766
8.78499,0.687178
8.61842,0.583778
8.44744,0.488928
8.27287,0.402032
8.09548,0.322531
7.91594,0.249904
7.73491,0.183662
7.55294,0.123348
7.37055,0.0685368
7.18823,0.0188284
7.0064,-0.0261492
6.82544,-0.066744
6.64569,-0.103281
6.46746,-0.136063
6.29104,-0.165374
6.11666,-0.191477
5.94454,-0.214618
5.77488,-0.235029
5.60784,-0.252921
5.44355,-0.268496
5.28216,-0.281938
5.12375,-0.293421
4.96843,-0.303106
4.81625,-0.311142
4.66729,-0.31767
4.52158,-0.322817
4.37916,-0.326706
4.24004,-0.329447
4.10425,-0.331144
3.97177,-0.331893
3.84262,-0.331785
3.71677,-0.330901
3.5942,-0.329318
3.47489,-0.327106
3.35882,-0.324333
3.24594,-0.321057
3.13621,-0.317336
3.02959,-0.31322
2.92604,-0.308758
2.82551,-0.303993
2.72794,-0.298965
2.63328,-0.293712
2.54148,-0.288269
2.45247,-0.282665
2.36621,-0.27693
2.28263,-0.271089
2.20167,-0.265168
2.12327,-0.259188
2.04737,-0.253167
1.97391,-0.247126
1.90284,-0.241079
1.83408,-0.235043
1.76759,-0.229029
1.7033,-0.22305
1.64114,-0.217118
1.58107,-0.211241
1.52303,-0.205428
1.46695,-0.199687
1.41279,-0.194024
1.36048,-0.188446
1.30997,-0.182957
1.26122,-0.177562
1.21416,-0.172265
1.16874,-0.167069
1.12492,-0.161976
1.08264,-0.156988
1.04186,-0.152108
1.00253,-0.147336
0.964604,-0.142674
0.928035,-0.138121
0.892781,-0.133679
0.858799,-0.129347
0.826046,-0.125124
0.794484,-0.121011
0.764071,-0.117006
0.73477,-0.113109
0.706543,-0.109318
0.679354,-0.105633
0.653168,-0.102051
0.62795,-0.0985716
0.603667,-0.0951929
0.580286,-0.0919133
0.557778,-0.088731
0.53611,-0.0856442
0.515253,-0.0826511
0.49518,-0.0797497
0.475862,-0.0769382
0.457273,-0.0742144
0.439386,-0.0715765
0.422176,-0.0690225
0.40562,-0.0665503
0.389693,-0.064158
0.374373,-0.0618435
0.359639,-0.0596048
0.345467,-0.05744
0.331839,-0.0553471
0.318733,-0.0533241
0.306132,-0.0513692
0.294016,-0.0494803
0.282368,-0.0476557
0.271169,-0.0458935
0.260404,-0.0441919
0.250056,-0.042549
0.24011,-0.0409632
0.230551,-0.0394327
0.221364,-0.0379558
0.212535,-0.0365308
0.204051,-0.0351563
0.195898,-0.0338304
0.188064,-0.0325518
0.180538,-0.031319
0.173307,-0.0301303
0.16636,-0.0289845
0.159686,-0.0278801
0.153275,-0.0268157
0.147117,-0.0257901
0.141202,-0.0248019
0.135521,-0.0238499
0.130064,-0.0229328
0.124824,-0.0220495
0.119791,-0.0211989
0.114958,-0.0203797
0.110317,-0.019591
0.10586,-0.0188316
0.101581,-0.0181005
0.0974723,-0.0173968
0.0935274,-0.0167195
0.0897399,-0.0160677
0.0861036,-0.0154404
0.0826127,-0.0148368
0.0792614,-0.014256
0.0760443,-0.0136973
0.0729562,-0.0131597
0.0699918,-0.0126427
0.0671465,-0.0121453
0.0644154,-0.011667
0.0617941,-0.011207
0.0592782,-0.0107646
0.0568636,-0.0103393
0.0545462,-0.00993026
0.0523223,-0.00953702
0.050188,-0.00915897
0.0481399,-0.00879554
0.0461745,-0.00844618
0.0442885,-0.00811038
0.0424788,-0.00778763
0.0407423,-0.00747743
0.0390761,-0.00717932
0.0374774,-0.00689284
0.0359435,-0.00661755
0.0344719,-0.00635304
0.0330599,-0.00609888
0.0317052,-0.00585469
0.0304056,-0.00562009
0.0291588,-0.00539472
0.0279627,-0.00517821
0.0268153,-0.00497024
0.0257146,-0.00477047
0.0246587,-0.00457859
0.0236458,-0.0043943
0.0226742,-0.00421731
0.0217423,-0.00404732
0.0208483,-0.00388408
0.0199909,-0.00372732
0.0191684,-0.00357679
0.0183796,-0.00343224
0.017623,-0.00329346
0.0168974,-0.0031602
0.0162014,-0.00303226
0.0155339,-0.00290942
0.0148937,-0.0027915
0.0142798,-0.00267829
0.013691,-0.00256961
0.0131263,-0.00246528
0.0125848,-0.00236514
0.0120655,-0.00226901
0.0115674,-0.00217674
0.0110899,-0.00208818
0.0106319,-0.00200318
0.0101928,-0.0019216
0.00977166,-0.00184331
0.00936786,-0.00176817
0.00898066,-0.00169606
0.00860938,-0.00162686
0.00825337,-0.00156046
0.00791201,-0.00149673
0.0075847,-0.00143559
0.00727087,-0.00137691
0.00696996,-0.00132061
