10,0
9.775,15
9.4,15
8.875,15
8.2075,14.5
7.52055,6.13
6.82519,2.6042
6.15055,-0.513772
5.5091,-2.38321
4.91005,-3.62186
4.35772,-4.32156
3.85372,-4.66232
3.39758,-4.74525
2.98755,-4.65511
2.621,-4.45124
2.29487,-4.17769
2.00584,-3.86586
1.75054,-3.53802
1.5257,-3.20955
1.32818,-2.89078
1.15502,-2.58833
1.00352,-2.30611
0.871174,-2.04613
0.755736,-1.80905
0.655171,-1.5946
0.567662,-1.40191
0.491589,-1.22972
0.425516,-1.07656
0.368173,-0.940861
0.318441,-0.821028
0.275336,-0.715511
0.237997,-0.622827
0.205667,-0.541591
0.177687,-0.470521
0.153482,-0.408446
0.132548,-0.354306
0.11445,-0.307145
0.0988085,-0.26611
0.0852927,-0.230441
0.0736166,-0.199462
0.0635318,-0.172577
0.0548231,-0.149262
0.047304,-0.129055
0.0408128,-0.111551
0.0352098,-0.0963962
0.030374,-0.0832807
0.0262009,-0.0719346
0.0225999,-0.0621226
0.0194929,-0.0536399
0.0168123,-0.0463085
0.0144998,-0.0399737
0.0125049,-0.0345012
0.0107842,-0.0297747
0.00929997,-0.0256931
0.00801982,-0.0221691
0.00691572,-0.0191269
0.00596351,-0.0165009
0.00514231,-0.0142346
0.00443411,-0.0122788
0.0038234,-0.0105912
0.00329675,-0.00913513
0.00284261,-0.00787888
0.002451,-0.00679514
0.00211332,-0.00586026
0.00182215,-0.00505385
0.00157108,-0.00435828
0.0013546,-0.00375835
0.00116794,-0.00324093
0.00100699,-0.00279469
0.000868223,-0.00240984
0.000748572,-0.00207796
0.000645408,-0.00179176
0.000556459,-0.00154495
0.000479767,-0.00133213
0.000413643,-0.00114861
0.000356632,-0.000990363
0.000307478,-0.000853911
0.000265098,-0.000736254
0.000228559,-0.000634803
0.000197056,-0.000547329
0.000169895,-0.000471905
0.000146477,-0.000406873
0.000126287,-0.000350801
0.00010888,-0.000302455
9.38716e-05,-0.000260771
8.09323e-05,-0.000224831
6.97765e-05,-0.000193844
6.01583e-05,-0.000167127
5.18659e-05,-0.000144092
4.47166e-05,-0.000124232
3.85527e-05,-0.000107109
3.32384e-05,-9.23455e-05
2.86567e-05,-7.9617e-05
2.47065e-05,-6.86428e-05
2.13008e-05,-5.91813e-05
1.83646e-05,-5.10238e-05
1.58331e-05,-4.39907e-05
1.36506e-05,-3.79269e-05
1.17689e-05,-3.2699e-05
1.01466e-05,-2.81917e-05
8.74791e-06,-2.43057e-05
7.54204e-06,-2.09553e-05
6.50239e-06,-1.80668e-05
5.60605e-06,-1.55764e-05
4.83327e-06,-1.34292e-05
4.16702e-06,-1.15781e-05
3.5926e-06,-9.9821e-06
3.09737e-06,-8.60611e-06
2.67041e-06,-7.41979e-06
2.3023e-06,-6.397e-06
1.98493e-06,-5.5152e-06
1.71131e-06,-4.75495e-06
1.47541e-06,-4.09949e-06
1.27203e-06,-3.53439e-06
1.09668e-06,-3.04718e-06
9.45507e-07,-2.62714e-06
8.1517e-07,-2.26499e-06
7.02801e-07,-1.95277e-06
6.05921e-07,-1.68359e-06
5.22396e-07,-1.45151e-06
4.50384e-07,-1.25142e-06
3.883e-07,-1.07891e-06
3.34773e-07,-9.30189e-07
2.88625e-07,-8.01964e-07
2.48839e-07,-6.91415e-07
2.14537e-07,-5.96105e-07
1.84963e-07,-5.13933e-07
1.59466e-07,-4.43088e-07
1.37484e-07,-3.82009e-07
1.18532e-07,-3.2935e-07
1.02193e-07,-2.8395e-07
8.81057e-08,-2.44808e-07
7.59605e-08,-2.11062e-07
6.54894e-08,-1.81967e-07
5.64618e-08,-1.56883e-07
4.86787e-08,-1.35257e-07
4.19684e-08,-1.16612e-07
3.61831e-08,-1.00537e-07
3.11953e-08,-8.66785e-08
2.68951e-08,-7.473e-08
2.31877e-08,-6.44286e-08
1.99913e-08,-5.55472e-08
1.72355e-08,-4.78901e-08
1.48596e-08,-4.12886e-08
1.28112e-08,-3.5597e-08
1.10452e-08,-3.069e-08
9.52267e-09,-2.64594e-08
8.20998e-09,-2.28121e-08
7.07825e-09,-1.96674e-08
6.10253e-09,-1.69563e-08
5.2613e-09,-1.46189e-08
4.53604e-09,-1.26037e-08
3.91075e-09,-1.08663e-08
3.37166e-09,-9.36842e-09
2.90688e-09,-8.077e-09
2.50618e-09,-6.9636e-09
2.1607e-09,-6.00368e-09
1.86285e-09,-5.17608e-09
1.60606e-09,-4.46256e-09
1.38467e-09,-3.84741e-09
1.19379e-09,-3.31705e-09
1.02923e-09,-2.8598e-09
8.87354e-10,-2.46558e-09
7.65034e-10,-2.1257e-09
6.59575e-10,-1.83268e-09
5.68654e-10,-1.58005e-09
4.90266e-10,-1.36224e-09
4.22683e-10,-1.17446e-09
3.64417e-10,-1.01256e-09
3.14183e-10,-8.7298e-10
2.70873e-10,-7.52641e-10
2.33534e-10,-6.48891e-10
2.01341e-10,-5.59442e-10
1.73587e-10,-4.82324e-10
1.49658e-10,-4.15837e-10
1.29028e-10,-3.58514e-10
1.11242e-10,-3.09094e-10
9.59072e-11,-2.66485e-10
8.26866e-11,-2.29751e-10
7.12884e-11,-1.9808e-10
6.14614e-11,-1.70775e-10
5.2989e-11,-1.47234e-10
4.56846e-11,-1.26938e-10
3.9387e-11,-1.0944e-10
3.39576e-11,-9.43537e-11
2.92766e-11,-8.13472e-11
2.52409e-11,-7.01336e-11
2.17614e-11,-6.04658e-11
1.87617e-11,-5.21307e-11
1.61754e-11,-4.49446e-11
1.39456e-11,-3.8749e-11
1.20233e-11,-3.34075e-11
1.03659e-11,-2.88024e-11
8.93695e-12,-2.4832e-11
7.70501e-12,-2.14089e-11
6.64289e-12,-1.84578e-11
5.72717e-12,-1.59134e-11
4.93769e-12,-1.37198e-11
4.25704e-12,-1.18285e-11
3.67021e-12,-1.0198e-11
